,ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price,loc_lat,loc_long,dir_from_centre
7966,7966,Plot  Area,Ready To Move,Sahakara Nagar,3 Bedroom,,2400,3.0,,270.0,13.0621474,77.58006135480495,north
7967,7967,Super built-up  Area,Ready To Move,Bellandur,3 BHK,OriewLa,1767,3.0,2.0,109.0,12.9279555,77.6807658,south east
7968,7968,Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Asncywo,1800,3.0,1.0,90.0,12.920441,77.6653284,south east
7969,7969,Super built-up  Area,18-Aug,Talaghattapura,3 BHK,Sodgere,1856,3.0,2.0,135.0,12.86480000000006,77.53288000000003,south west
7970,7970,Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1200,3.0,,140.0,13.0251833,77.5920609,north
7971,7971,Super built-up  Area,18-Jun,Rajaji Nagar,3 BHK,Puwerun,1613,3.0,0.0,150.0,12.9995223,77.5505328,north west
7972,7972,Super built-up  Area,Ready To Move,Jakkur,4 BHK,Cruran ,6830,5.0,,795.0,13.0784743,77.6068938,north
7973,7973,Built-up  Area,Ready To Move,Whitefield,2 BHK,,1290,2.0,0.0,90.0,12.9696365,77.7497448,east
7974,7974,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,HMonymp,1375,2.0,1.0,78.0,12.9047595,77.6759172,south east
7975,7975,Super built-up  Area,Ready To Move,Bagalur,2 BHK,Haows M,985,2.0,2.0,57.0,13.1331868,77.6687093,north east
7976,7976,Plot  Area,Ready To Move,Jeevan bima nagar,4 Bedroom,,1200,4.0,1.0,200.0,12.96601000000004,77.65767000000005,east
7977,7977,Super built-up  Area,Ready To Move,Singasandra,2 BHK,,1099,2.0,1.0,37.5,12.88027485,77.65475374894244,south east
7978,7978,Super built-up  Area,18-Mar,Electronic City,1 BHK,Sidin J,605,1.0,0.0,13.31,12.848759900000001,77.64825295827616,south east
7979,7979,Super built-up  Area,Ready To Move,1 Immadihalli,11 BHK,,6000,12.0,,150.0,12.967139,77.7645981,east
7980,7980,Built-up  Area,Ready To Move,RMV Extension Stage 2,7 Bedroom,,3600,7.0,3.0,160.0,13.03875000000005,77.57634000000007,north
7981,7981,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Srers T,1200,2.0,1.0,53.0,12.9552572,77.6984163,east
7982,7982,Built-up  Area,Ready To Move,Hulimavu,2 BHK,Chtali ,1000,2.0,1.0,45.0,12.8773486,77.6028031,south
7983,7983,Super built-up  Area,Ready To Move,Electronic City,3 BHK,Itvir M,1159,2.0,3.0,38.0,12.848759900000001,77.64825295827616,south east
7984,7984,Super built-up  Area,Ready To Move,Sarjapur  Road,5 BHK,Adeatlm,3692,5.0,,340.0,12.920441,77.6653284,south east
7985,7985,Plot  Area,Ready To Move,Devi Nagar,2 Bedroom,,600,2.0,1.0,80.0,13.019667049999999,77.52804008280349,north west
7986,7986,Plot  Area,Ready To Move,4th Block Koramangala,4 Bedroom,,2400,4.0,3.0,600.0,12.933232,77.6254669,south east
7987,7987,Built-up  Area,Ready To Move,BTM Layout,3 BHK,Myace P,1540,2.0,2.0,78.0,12.9151772,77.6102821,south east
7988,7988,Built-up  Area,Ready To Move,"JP Nagar 7th Phase, ",3 BHK,,1503,2.0,2.0,93.0,12.91180425,77.5874942,south
7989,7989,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,SoechHa,1850,4.0,2.0,120.0,12.9490851,77.6184873,south east
7990,7990,Built-up  Area,Ready To Move,Uttarahalli,3 BHK,Sungspr,1580,3.0,1.0,60.0,12.9055682,77.5455438,south west
7991,7991,Super built-up  Area,Ready To Move,Mico Layout,2 BHK,Amsomun,1190,2.0,2.0,39.25,12.9128289,77.6028358,south
7992,7992,Plot  Area,Ready To Move,Sampigehalli,2 Bedroom,,1200,2.0,1.0,61.0,13.0816353,77.6182669,north
7993,7993,Plot  Area,Ready To Move,HAL 2nd Stage,7 Bedroom,,1000,7.0,3.0,250.0,12.9686377,77.6382282,east
7994,7994,Super built-up  Area,18-Nov,Jakkur,2 BHK,,850,1.0,1.0,19.9,13.0784743,77.6068938,north
7995,7995,Super built-up  Area,Ready To Move,Domlur,3 BHK,,2180,3.0,2.0,285.0,12.9624669,77.6381958,east
7996,7996,Super built-up  Area,Ready To Move,Hennur Bande,3 BHK,,2500,2.0,1.0,60.0,13.0367255,77.6405042,north east
7997,7997,Plot  Area,18-Dec,ITPL,3 Bedroom,,1200,3.0,1.0,56.12,12.9845687,77.73766474151809,east
7998,7998,Super built-up  Area,Ready To Move,Kamakshipalya,3 BHK,,1500,2.0,2.0,52.0,12.9823617,77.5226376,west
7999,7999,Plot  Area,Ready To Move,Navodaya Nagar,5 Bedroom,,1200,3.0,2.0,180.0,12.8823286,77.5828765,south
8000,8000,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,R ra  R,1880,3.0,3.0,120.0,13.054713,77.6339258,north east
8001,8001,Super built-up  Area,Ready To Move,Padmanabhanagar,2 BHK,Saalpas,1150,2.0,2.0,45.0,12.91814255,77.55767110316643,south
8002,8002,Plot  Area,18-May,Kasavanhalli,4 Bedroom,,4408,4.0,2.0,344.0,12.9047595,77.6759172,south east
8003,8003,Super built-up  Area,Ready To Move,Bellandur,2 BHK,,924,2.0,2.0,35.11,12.9279555,77.6807658,south east
8004,8004,Super built-up  Area,Ready To Move,Sarjapur  Road,5 BHK,Maana E,7800,6.0,,385.0,12.920441,77.6653284,south east
8005,8005,Plot  Area,Ready To Move,Kumaraswami Layout,6 Bedroom,,600,6.0,3.0,100.0,12.898190000000056,77.55927000000008,south
8006,8006,Plot  Area,18-Feb,Pattanagere,4 Bedroom,,750,4.0,1.0,95.0,12.9200602,77.506701,south west
8007,8007,Built-up  Area,Ready To Move,Karuna Nagar,3 Bedroom,CoinoCu,1962,3.0,2.0,175.0,12.92100795,77.58786832631836,south
8008,8008,Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,3.0,240.0,12.980070000000069,77.51133000000004,west
8009,8009,Super built-up  Area,18-Nov,B Narayanapura,3 BHK,,1765,3.0,2.0,77.27,12.9980556,77.6848622,east
8010,8010,Super built-up  Area,Ready To Move,Attibele,2 BHK,DSvar S,1174,2.0,1.0,29.35,12.7782588,77.7712834,south east
8011,8011,Super built-up  Area,19-Jun,Bannerghatta Road,3 BHK,Saenett,1894,3.0,1.0,115.0,12.8905219,77.598149,south
8012,8012,Plot  Area,Ready To Move,Ramamurthy Nagar,4 Bedroom,,960,2.0,2.0,138.0,13.0120218,77.6777817,north east
8013,8013,Super built-up  Area,Ready To Move,Sector 7 HSR Layout,3 BHK,Saitya ,1760,3.0,2.0,142.0,12.9096955,77.6361042,south east
8014,8014,Built-up  Area,Ready To Move,Doddanakundi Industrial Area 2,3 BHK,,1768,3.0,3.0,95.0,12.9860513,77.7126557,east
8015,8015,Built-up  Area,Ready To Move,Kothanur,3 BHK,Somumys,1790,3.0,0.0,97.0,13.0613601,77.6493895,north east
8016,8016,Plot  Area,17-Jul,Kumara Park,4 Bedroom,,3500,5.0,1.0,800.0,13.0310241,77.5511385,north west
8017,8017,Plot  Area,18-Dec,Whitefield,2 Bedroom,,1200,2.0,1.0,45.0,12.9696365,77.7497448,east
8018,8018,Built-up  Area,Ready To Move,Kengeri,4 Bedroom,Unuil T,2540,4.0,0.0,160.0,12.9176571,77.4837568,south west
8019,8019,Super built-up  Area,Ready To Move,Mahadevpura,2 BHK,Neisei ,1137,2.0,1.0,53.4,12.9936177,77.6856673,east
8020,8020,Super built-up  Area,22-May,Jakkur,4 BHK,SoineC ,2249.81 - 4112.19,,,229.0,13.0784743,77.6068938,north
8021,8021,Plot  Area,Ready To Move,Guni Agrahara,7 Bedroom,,1200,6.0,,115.0,13.096250000000055,77.52618000000007,north west
8022,8022,Super built-up  Area,Ready To Move,Mysore Road,3 BHK,SaodySa,1568,2.0,2.0,100.0,12.9467026,77.5300705,south west
8023,8023,Built-up  Area,Ready To Move,Devanahalli,4 Bedroom,Pardst ,4900 - 4940,4.0,0.0,393.5,13.2483502,77.7134377,north east
8024,8024,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,Concyvi,1308,2.0,1.0,60.0,12.964118,77.7130369,east
8025,8025,Super built-up  Area,19-Aug,Shankarapuram,4 BHK,,3060,4.0,2.0,350.0,12.9538729,77.570101,south west
8026,8026,Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1200,2.0,1.0,41.0,13.237580000000037,77.56019000000003,north
8027,8027,Super built-up  Area,Ready To Move,Shetty Halli,1 BHK,,800,1.0,2.0,32.0,13.0502833,77.525675,north west
8028,8028,Super built-up  Area,19-Dec,Electronic City,1 BHK,Shntie ,530,1.0,1.0,13.5,12.848759900000001,77.64825295827616,south east
8029,8029,Built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,873,2.0,1.0,40.0,13.237580000000037,77.56019000000003,north
8030,8030,Plot  Area,Ready To Move,AGB Layout,7 Bedroom,,3000,6.0,3.0,145.0,22.34505000000007,85.29885000000007,north east
8031,8031,Plot  Area,Ready To Move,2nd Stage Arekere Mico Layout,4 Bedroom,,1200,4.0,1.0,235.0,12.891030000000057,77.59772000000004,south
8032,8032,Super built-up  Area,Ready To Move,Subramanyapura,2 BHK,,958,2.0,1.0,33.53,12.914506,77.5604592,south
8033,8033,Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2072,4.0,2.0,160.0,13.0137105,77.4834544,north west
8034,8034,Super built-up  Area,21-Dec,Talaghattapura,3 BHK,Sodgere,2273,3.0,3.0,159.0,12.86480000000006,77.53288000000003,south west
8035,8035,Plot  Area,18-May,Banashankari Stage VI,3 Bedroom,,600,3.0,2.0,90.0,12.9275421,77.5618188,south
8036,8036,Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,760,1.0,2.0,50.0,13.054713,77.6339258,north east
8037,8037,Super built-up  Area,Ready To Move,Dommasandra,2 BHK,,1090,2.0,2.0,43.5,12.8777098,77.7534769,south east
8038,8038,Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2072,4.0,2.0,155.0,13.0137105,77.4834544,north west
8039,8039,Super built-up  Area,Ready To Move,Bellandur,3 BHK,,2666,3.0,1.0,230.0,12.9279555,77.6807658,south east
8040,8040,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,KPiteEl,1550,2.0,1.0,89.0,12.920441,77.6653284,south east
8041,8041,Super built-up  Area,18-Aug,Ramagondanahalli,2 BHK,ViistLa,1251,2.0,1.0,50.0,12.9558969,77.7405826,east
8042,8042,Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1070,2.0,1.0,53.0,12.848759900000001,77.64825295827616,south east
8043,8043,Super built-up  Area,Ready To Move,Kalena Agrahara,2 BHK,,1200,2.0,2.0,45.0,12.8661075,77.59192,south
8044,8044,Built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Srshq T,1435,2.0,2.0,60.0,12.9856596,77.6638971,east
8045,8045,Built-up  Area,Ready To Move,Bommasandra,3 BHK,Niara S,1400,2.0,3.0,45.0,12.8162443,77.6916113,south east
8046,8046,Super built-up  Area,Ready To Move,Judicial Layout,4 BHK,MNnia E,2330,3.0,2.0,94.71,13.0874059,77.5842414,north
8047,8047,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Inulat ,1200,2.0,3.0,60.0,13.054713,77.6339258,north east
8048,8048,Super built-up  Area,Ready To Move,Panathur,2 BHK,,1000,2.0,2.0,40.0,12.9351457,77.7047541,east
8049,8049,Super built-up  Area,18-Sep,Bannerghatta Road,3 BHK,DSnjh S,1655,2.0,2.0,62.89,12.8905219,77.598149,south
8050,8050,Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,9 Bedroom,,3600,9.0,3.0,240.0,12.858390000000043,80.18606000000005,east
8051,8051,Plot  Area,Ready To Move,Bidrahalli,1 Bedroom,,600,1.0,1.0,35.0,13.07630000000006,77.70265000000006,north east
8052,8052,Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,Avine A,1175,2.0,1.0,50.0,12.8496783,77.6649749,south east
8053,8053,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,SLnssPr,1155,2.0,2.0,40.43,12.9055682,77.5455438,south west
8054,8054,Plot  Area,Ready To Move,Magadi Road,3 Bedroom,Anensva,1200,3.0,2.0,98.0,12.9756527,77.5553548,west
8055,8055,Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1149,2.0,2.0,65.0,13.1351402,77.74957,north east
8056,8056,Super built-up  Area,Ready To Move,Jakkur,3 BHK,BrdgeNo,1610 - 1880,,,98.485,13.0784743,77.6068938,north
8057,8057,Plot  Area,Ready To Move,Choodasandra,4 Bedroom,LGlarAs,3200,4.0,2.0,375.0,12.8921555,77.680378,south east
8058,8058,Super built-up  Area,Ready To Move,Chinnapanahalli,2 BHK,,1010,2.0,2.0,55.0,13.832280000000026,76.24915000000004,north west
8059,8059,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,Soiniy ,1718,3.0,2.0,119.0,13.0720352,77.6333905,north east
8060,8060,Super built-up  Area,Ready To Move,Bilal Nagar,2 BHK,,650,1.0,1.0,20.0,12.984955,77.6022466,north east
8061,8061,Super built-up  Area,Ready To Move,Banashankari,2 BHK,Bregae ,1330,2.0,2.0,77.0,12.965283249999999,77.59445195,south east
8062,8062,Super built-up  Area,Ready To Move,Hormavu,2 BHK,Srarkha,1200,2.0,2.0,68.0,13.0216149,77.6574918,north east
8063,8063,Super built-up  Area,21-Dec,Bannerghatta Road,3 BHK,Hiatei ,1693,3.0,2.0,89.0,12.8905219,77.598149,south
8064,8064,Super built-up  Area,19-Dec,Koramangala,2 BHK,Prood P,1249,2.0,1.0,165.0,13.2923988,77.7519261,north east
8065,8065,Built-up  Area,Ready To Move,Thanisandra,3 BHK,G conTh,1800,4.0,1.0,125.0,13.054713,77.6339258,north east
8066,8066,Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,900,2.0,0.0,55.0,13.035510000000045,77.69386000000003,north east
8067,8067,Super built-up  Area,Ready To Move,NGR Layout,2 BHK,BSian M,1020,2.0,1.0,46.0,12.910520000000076,77.62352000000004,south east
8068,8068,Super built-up  Area,Ready To Move,Amruthahalli,3 BHK,,1700,3.0,2.0,77.0,13.0665131,77.5966238,north
8069,8069,Built-up  Area,18-Jun,Panathur,1 BHK,,661,1.0,1.0,40.0,12.9351457,77.7047541,east
8070,8070,Super built-up  Area,17-Sep,Bannerghatta Road,2 BHK,GRarken,1280,2.0,2.0,60.16,12.8905219,77.598149,south
8071,8071,Plot  Area,Ready To Move,Krishna Nagar,5 Bedroom,,1000,4.0,2.0,90.0,12.8775024,77.5845488,south
8072,8072,Super built-up  Area,Ready To Move,Hosur Road,2 BHK,,1170,2.0,1.0,48.0,12.9527111,77.6052566,south east
8073,8073,Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,933,2.0,1.0,58.0,13.054713,77.6339258,north east
8074,8074,Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Shthi S,1150,2.0,0.0,44.0,12.920441,77.6653284,south east
8075,8075,Super built-up  Area,Ready To Move,Benson Town,4 BHK,Saentva,3633,6.0,2.0,550.0,12.997803,77.6041749,north east
8076,8076,Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Tiitela,1380,3.0,3.0,130.0,12.9995223,77.5505328,north west
8077,8077,Built-up  Area,Ready To Move,Banjara Layout,2 Bedroom,,1050,2.0,1.0,64.8,13.0382887,77.6652184,north east
8078,8078,Super built-up  Area,Ready To Move,Kanakapura Main Road,2 BHK,,1080,2.0,1.0,37.8,12.884370000000047,77.55148000000008,south
8079,8079,Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1303,2.0,1.0,90.0,12.90593265,77.6754493561861,south east
8080,8080,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1196,2.0,2.0,40.54,12.858390000000043,80.18606000000005,east
8081,8081,Built-up  Area,Ready To Move,Nagarbhavi,5 Bedroom,,2500,3.0,2.0,180.0,12.95961755,77.51126721318181,west
8082,8082,Plot  Area,Ready To Move,Sarjapur  Road,5 Bedroom,,1200,4.0,1.0,95.0,12.920441,77.6653284,south east
8083,8083,Super built-up  Area,18-May,Bommanahalli,3 BHK,,1250,3.0,2.0,41.0,12.9089453,77.6239038,south east
8084,8084,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1419,2.0,3.0,87.0,13.0195427,77.6831272,north east
8085,8085,Super built-up  Area,Ready To Move,Banashankari,2 BHK,Vimesar,1200,2.0,3.0,49.0,12.965283249999999,77.59445195,south east
8086,8086,Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,,1120,2.0,2.0,65.0,12.912432,77.5759515,south
8087,8087,Super built-up  Area,Ready To Move,Electronics City Phase 1,1 BHK,Shitt S,755 - 770,1.0,0.0,45.4,12.8496783,77.6649749,south east
8088,8088,Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,SNdri N,1245,2.0,1.0,75.0,12.8496783,77.6649749,south east
8089,8089,Built-up  Area,Ready To Move,Palanahalli,4 Bedroom,RMaanSa,3978,4.0,3.0,428.0,13.11608105,77.6168046706018,north
8090,8090,Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1093,2.0,1.0,34.0,12.9804938,77.7683853,east
8091,8091,Super built-up  Area,18-Jul,Electronic City,2 BHK,,1025,1.0,1.0,26.63,12.848759900000001,77.64825295827616,south east
8092,8092,Super built-up  Area,Ready To Move,Hebbal,2 BHK,Prersis,1345,2.0,1.0,97.0,13.0382184,77.5919,north
8093,8093,Plot  Area,Ready To Move,Suryanagar,2 Bedroom,,1500,2.0,1.0,45.0,12.7930947,77.7000382,south east
8094,8094,Super built-up  Area,21-Jun,Vijayanagar,2 BHK,Saityat,1180,2.0,1.0,86.0,12.9718886,77.54578883887129,west
8095,8095,Super built-up  Area,Ready To Move,NGR Layout,2 BHK,BSian M,1020,2.0,1.0,48.45,12.910520000000076,77.62352000000004,south east
8096,8096,Super built-up  Area,Ready To Move,Nanjappa Layout,3 BHK,,1800,3.0,3.0,85.0,12.9570359,77.5968206,south east
8097,8097,Super built-up  Area,18-Aug,Konanakunte,4 BHK,Prasa W,3621,4.0,1.0,511.0,12.8792861,77.5697529,south
8098,8098,Super built-up  Area,Ready To Move,Banagiri Nagar,3 BHK,,2008,3.0,2.0,170.0,12.92295675,77.55867491163966,south west
8099,8099,Super built-up  Area,18-Jun,Kothannur,3 BHK,,1240,2.0,2.0,39.85,10.823100000000068,79.38130000000007,south east
8100,8100,Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,JKmesHo,1020,2.0,1.0,55.0,12.9856596,77.6638971,east
8101,8101,Super built-up  Area,Ready To Move,2nd Stage Arekere Mico Layout,3 BHK,BrriaLu,2095,3.0,2.0,142.0,12.891030000000057,77.59772000000004,south
8102,8102,Super built-up  Area,Ready To Move,Gunjur,3 BHK,DSerste,1362,3.0,2.0,62.63,13.4279345,77.5131493,north
8103,8103,Super built-up  Area,Ready To Move,Yelahanka,1 BHK,Neite T,694,1.0,0.0,30.84,13.1006982,77.5963454,north
8104,8104,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1404,2.0,2.0,70.0,12.8533901,77.6383481,south east
8105,8105,Super built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,,1192,2.0,3.0,47.0,12.8468545,77.6769267,south east
8106,8106,Plot  Area,Ready To Move,Wilson Garden,8 Bedroom,,1850,12.0,,300.0,12.9489339,77.5968273,south east
8107,8107,Plot  Area,Ready To Move,Mahalakshmi Layout,4 Bedroom,,1050,1.0,0.0,35.0,13.0113153,77.5446972,north west
8108,8108,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1259,2.0,1.0,67.48,12.8533901,77.6383481,south east
8109,8109,Super built-up  Area,Ready To Move,Kengeri,2 BHK,,1000,2.0,2.0,34.0,12.9176571,77.4837568,south west
8110,8110,Super built-up  Area,20-Dec,Rachenahalli,2 BHK,AsNowre,985,2.0,1.0,49.97,13.0588586,77.6232576,north east
8111,8111,Built-up  Area,Ready To Move,Indira Nagar,1 BHK,GoilsDa,850,1.0,2.0,60.0,12.9732913,77.6404672,east
8112,8112,Built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1650,2.0,1.0,50.0,12.9055682,77.5455438,south west
8113,8113,Plot  Area,Ready To Move,Rajaji Nagar,5 Bedroom,,2400,3.0,1.0,320.0,12.9995223,77.5505328,north west
8114,8114,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,,1900,4.0,1.0,180.0,12.920441,77.6653284,south east
8115,8115,Super built-up  Area,Ready To Move,Ambedkar Nagar,2 BHK,SoechHa,1367,2.0,2.0,86.0,12.9490851,77.6184873,south east
8116,8116,Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Raesta ,1210,2.0,2.0,81.0,12.9995223,77.5505328,north west
8117,8117,Super built-up  Area,Ready To Move,Duvasapalya,2 BHK,,1190,2.0,1.0,48.6,12.9230351,77.49596306820241,south west
8118,8118,Super built-up  Area,Ready To Move,Sarjapur,2 BHK,,1175,2.0,2.0,42.0,12.932266649999999,77.68374728308987,east
8119,8119,Super built-up  Area,Ready To Move,R.T. Nagar,4 BHK,,2800,4.0,,400.0,13.0251833,77.5920609,north
8120,8120,Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1140,2.0,2.0,40.0,12.9696365,77.7497448,east
8121,8121,Super built-up  Area,Ready To Move,Hoskote,2 BHK,VRowsa ,1095,2.0,2.0,33.6,13.073014,77.7921381,north east
8122,8122,Super built-up  Area,Ready To Move,Attibele,1 BHK,DSvar S,782,1.0,0.0,19.55,12.7782588,77.7712834,south east
8123,8123,Super built-up  Area,Ready To Move,Gubbalala,3 BHK,MauilTr,1435,2.0,2.0,80.0,12.8856635,77.5416809,south west
8124,8124,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,Maidsr ,725,2.0,2.0,36.0,12.8921555,77.680378,south east
8125,8125,Built-up  Area,Ready To Move,BCMC Layout,3 BHK,Sutesga,1600,2.0,2.0,88.0,12.877770000000055,77.54849000000007,south
8126,8126,Plot  Area,Ready To Move,9th Phase JP Nagar,5 Bedroom,,1200,5.0,,160.0,12.9104123,77.59751,south
8127,8127,Super built-up  Area,Ready To Move,Hosakerehalli,4 BHK,Taonte ,3205,4.0,2.0,300.0,12.9301881,77.5378332,south west
8128,8128,Plot  Area,Ready To Move,Vishwapriya Layout,4 Bedroom,,720,3.0,1.0,95.0,19.910470000000032,75.35541000000006,north
8129,8129,Super built-up  Area,Ready To Move,Nehru Nagar,3 BHK,Veyalin,1674,3.0,,90.0,13.068323450000001,77.61076597212485,north
8130,8130,Plot  Area,Ready To Move,Jnanabharathi Layout,4 Bedroom,,860,4.0,2.0,125.0,12.946330000000046,77.48829000000006,west
8131,8131,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1243,2.0,2.0,46.0,12.8922203,77.6558048,south east
8132,8132,Super built-up  Area,19-Jul,Kanakpura Road,3 BHK,Soazak ,1703,3.0,2.0,130.0,12.88576665,77.55275290187642,south
8133,8133,Super built-up  Area,18-May,Padmanabhanagar,3 BHK,,1350,3.0,1.0,71.55,12.91814255,77.55767110316643,south
8134,8134,Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Suise S,1145,2.0,1.0,41.21,13.0367725,77.6549479,north east
8135,8135,Super built-up  Area,18-Apr,Whitefield,2 BHK,Prtates,1216,2.0,1.0,75.0,12.9696365,77.7497448,east
8136,8136,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Panorse,1100,3.0,1.0,60.0,12.912432,77.5759515,south
8137,8137,Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Puallhi,2425,5.0,1.0,201.0,12.920441,77.6653284,south east
8138,8138,Plot  Area,Ready To Move,Kothanur,4 Bedroom,,2700,4.0,2.0,175.0,13.0613601,77.6493895,north east
8139,8139,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1196,2.0,2.0,40.54,12.858390000000043,80.18606000000005,east
8140,8140,Carpet  Area,Ready To Move,Kanakpura Road,3 BHK,PuandHi,1600,3.0,3.0,90.0,12.88576665,77.55275290187642,south
8141,8141,Super built-up  Area,17-Oct,Banashankari Stage V,3 BHK,Naiewre,1510,3.0,3.0,47.57,12.9275421,77.5618188,south
8142,8142,Super built-up  Area,Ready To Move,Hosakerehalli,4 BHK,Taonte ,3033,4.0,1.0,326.0,12.9301881,77.5378332,south west
8143,8143,Plot  Area,Ready To Move,Pai Layout,2 Bedroom,,780,2.0,1.0,72.0,12.9942607,77.6666656,east
8144,8144,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1194,2.0,2.0,47.0,12.8922203,77.6558048,south east
8145,8145,Built-up  Area,Ready To Move,Banashankari Stage II,2 BHK,,1250,2.0,2.0,110.0,13.0021577,77.5526639,north west
8146,8146,Plot  Area,Ready To Move,Sarjapur  Road,5 Bedroom,Owlotou,1480,4.0,1.0,169.0,12.920441,77.6653284,south east
8147,8147,Plot  Area,Ready To Move,Horamavu Agara,4 Bedroom,,1250,4.0,1.0,100.0,13.0367725,77.6549479,north east
